"Data transformation","Peak areas were exported from Mass Hunter software (Agilent Technologies, version B.05.01) and ratios to internal standards were computed (target compounds/ ISTDs). Subsequently, an in-house developed QC agent was used to correct for instrument drift and batch effects. The reliability of the measurements was assessed by calculating the reproducibility of each metabolite in a QC pool, which was measured after every 10 samples. 30 unique oxylipins out of a target list of 110 oxylipins included in the metabolomics platform met the criteria RSD-QC <35% and were included in the final list for the further statistical analysis. Data were log transformed (Glog) and scaled by the standard deviation (auto-scaling) in order to get a normal distribution.","MTBLS243"
"Metabolite identification","MRM transitions were achieved by flow injection of pure standards and the optimizer application and were compared to literature. Then the MRM transitions were used for identification of each compound.","MTBLS243"
"Sample collection","A spot urine specimen was collected from an apparently healthy volunteer and split into eight aliquots. A Latin Square spike-in experiment was prepared, where the sum of molar amounts of spike-in’s added to aliquots of a biological specimen is the same. Eight different metabolites, namely alanine, creatinine, histidine, betaine, acetate, phosphocreatine, β-hydroxybutyrate (BHBA) and lactate (Sigma-Aldrich, Steinheim, Germany), were added in varying amounts to the eight urine aliquots.","MTBLS25"
"Extraction","N/A","MTBLS25"
"NMR sample","400 μl of this spiked urine were added to 200 μl of 0.1 M phosphate buffer (pH 7.4) and 50 μl of deuterium oxide containing TSP as reference substance.","MTBLS25"
"NMR spectroscopy","2D 1H-13C HSQC spectra were acquired on an AVANCE III NMR spectrometer (Bruker BioSpin, Rheinstetten, Germany) using a 5 mm Triple-resonance cryoprobe with z-gradients probe at a proton frequency of 600 MHz and ambient temperature of 298 Kelvin.","MTBLS25"
"NMR assay","2048 x 128 data points were collected using the pulse program r_hsqcetgppr (Bruker BioSpin) using 8 scans/increment, a relaxation delay of 3 secs, an acquisition time of 0.14 secs and 16 dummy scans. This resulted in a total acquisition time of 56 min/spectrum. The spectral widths were set to 12 and 165 ppm in the proton and carbon dimensions, respectively. Water suppression was achieved using presaturation during the relaxation delay.","MTBLS25"
"Data transformation","2D spectra were semiautomatically processed employing a 90° shifted squared sine-bell window function in both dimensions. For increased resolution in the indirect carbon dimension, the number of data points was doubled prior to Fourier transform using complex forward linear prediction. All 2D spectra were manually phase corrected, and a polynomial baseline correction was applied excluding the region around the water artifact. For more details see [1].</p>Ref:</br>[1] Gronwald W, Klein MS, Kaspar H, Fagerer SR, Nürnberger N, Dettmer K, Bertsch T, Oefner PJ. Urinary metabolite quantification employing 2D NMR spectroscopy. Anal Chem. 2008 Dec 1;80(23):9288-97. doi: 10.1021/ac801627c. PMID:19551947</br>","MTBLS25"
"Metabolite identification","For metabolite assignment, a urinary 2D 1H-13C HSQC spectrum was used. Amix 3.9.13 (Bruker BioSpin) was used for peak picking. An NMR peak search was performed using the Biological Magnetic Resonance Data Bank (available at http://www.bmrb.wisc.edu/), the Human Metabolome Database (available at http://www.hmdb.ca/) and the BBIOREFCODE database (Bruker BioSpin). To assign the signals, the spectrum was manually overlaid with reference spectra of pure compounds.","MTBLS25"
"Software","MetaboQuant (http://genomics.uni-regensburg.de/site/institute/software/metaboquant) is a agent developed by Matthias S. Klein that allows reliable quantification from nuclear magnetic resonance (NMR) spectrum peak integrals by using individual calibration factors for each peak. Additionally, several outlier detection methods have been implemented to exclude overlapped and corrupted peaks from quantification. Detailed information about MetaboQuant can be found in the manual that is included in the file MetaboQuant.zip (http://genomics.uni-regensburg.de/software/NMR/MetaboQuant_1.2.zip) and is also provided in this study folder (manual.pdf).","MTBLS25"
"Installation","MetaboQuant may be run as stand-alone application using Windows 2000 or newer. On other operating systems such as Linux or Mac OS, you may run MetaboQuant from within Matlab (The Mathworks, Natick, MA, USA). For this you need: Matlab version 7.1.0.246 (R14) Service Pack 3 or newer.</p>To install MetaboQuant:</br>Download the following files: MCRInstallerR2007b.exe and MetaboQuant.zip.</br>Run the file MCRInstallerR2007b.exe to install the required Matlab run-time routines.</br>Extract the file MetaboQuant.zip to a new folder.</p>To run MetaboQuant:</br>Double-click on the file MetaboQuant.exe. Starting MetaboQuant may take some minutes, as the Matlab run-time environment takes some time to be loaded. Extract MetaboQuant.zip to a new folder.</br>Start Matlab and change the working directory to the MetaboQuant installation folder, e.g. using the command cd.</br>To run MetaboQuant, type MetaboQuant in the Matlab command line.</br>","MTBLS25"
"Sample collection","Wild-type male C57BL/6 mice (Jackson Laboratory; Bar Harbor, ME) aged 12 weeks were used in this study. Mice were maintained on a regular light (14 h)/dark(10 h) cycle and fed a standard laboratory chow diet (FED group) or high-fat diet (HFD group) containing 4.5 or 34 wt% fat in the diet, respectively. The third group of mice was fed a chow diet, but were fasted 14 h prior to euthanasia (FAS group). Starting with 6-week-old animals, the intervention trial was carried out two times under identical conditions. In each of the three groups, three animals were kept for 6 weeks in one cage per group with ad libitum access to food and water. During the intervention period, mice weights were monitored regularly. At the end of the 6 weeks feeding period, animals were euthanized at 8 AM under anesthesia with Narkodorm (60 µl/100 g weight) and the abdomen was surgically opened. Primary hepatocytes from livers were isolated as described previouly [1] with modifications. Prior to liver perfusion, buffers and collagenase type II solution (20 mg collagenase type II in 100 ml Krebs-Henseleit buffer without SO4(2-) but containing 0.1 mM CaCl2, 2% BSA) were brought to 37 °C. Each liver was perfused via the hepatic portal vein with Krebs-Henseleit buffer without Ca2+ and SO4(2-) (115 mM NaCl, 25 mM NaHCO3, 5.9 mM KCl, 1.18 mM MgCl2, 1.23 mM NaH2PO4, 6 mM glucose) for 10 min, followed by perfusion with collagenase type II solution. Thereafter, liver was carefully removed and transferred into a Petri dish filled with 5 ml collagenase type II solution, cut into small pieces, and pressed through a household sieve that was finally flushed with ice-cold Krebs-Henseleit buffer containing 1.2 mM Na2SO4 and 1.25 mM CaCl2. The cell suspension obtained was filtrated through a cell strainer (70 µm nylon filter) into a 50 ml Greiner tube. Approximately 20 ml ice-cold DMEM was added to the filtrated cell suspension, which was subsequently centrifuged at 50 x g in a Beckman CS-6R rotor for 3 min at 4 °C. Supernatant containing nonparenchymal cells was aspirated, and the remaining hepatocyte pellet was washed by resuspension of the cell pellet in 20 ml ice-cold Krebs-Henseleit buffer containing 1.2 mM Na2SO4 and 1.25 mM CaCl2 and centrifuged again under the same conditions as were applied before. Hepatocytes obtained in this manner were stored at 80 °C until isolation of LDs.</p>Ref:</br>[1] Riccalton-Banks L, Bhandari R, Fry J, Shakesheff KM. A simple method for the simultaneous isolation of stellate cells and hepatocytes from rat liver tissue. Mol Cell Biochem. 2003 Jun;248(1-2):97-102. PMID: 12870660</br>","MTBLS26"
"Extraction","Samples of hepatocytes isolated from individual mice were resuspended in disruption buffer (20 mM potassium phosphate, pH 7.4, 250 mM sucrose, 1 mM EDTA, 1 mM PMSF) and kept for 15 min on ice. The cells were lysed by nitrogen cavitation at 800 psi for 10 min using nitrogen bomb, and the resulting homogenate was transferred to a 50 ml Greiner tube and centrifuged at 1,000 x g (Beckman CS-6R rotor) for 5 min at 4 °C to remove cell debris. The supernatant obtained was transferred to a SW41 ultracentrifuge tube and overlaid with buffer containing 50 mM potassium phosphate, pH 7.4, 100 mM KCl, 1 mM EDTA, and 1 mM PMSF. The centrifugation was carried out at 100,000 x g in a Beckman ultracentrifuge (SW41 rotor, Beckman Coulter; Brea, CA) for 1 h at 4 °C; LDs were floated in a white band at the top of the tube. Floating LDs were collected into another SW41 tube, overlaid with the same buffer, and centrifuged at the same speed in the Beckman ultracentrifuge (SW41 rotor) for 1 h at 4 °C to avoid cytosol contamination. Refloating LDs were collected and used in all further experiments. LDs isolated from hepatocytes were measured individually (6 each for FED, FAS, and HFD group) according to the hyphenated approach described previously [1]. In brief, samples were spiked with 40 nmol TG 17:0/17:0/17:0 and 400 pmol PC 12:0/12:0 as internal standards, and lipids were extracted with methyl tert-butyl ether as described previously [2]. Lipid extracts were resuspended in 200 µl CHCl3/MeOH 1:1, and a mix of 45 LIPID MAPS internal standards was added.</p>Ref:</br>[1] Fauland A, Köfeler H, Trötzmüller M, Knopf A, Hartler J, Eberl A, Chitraju C, Lankmayr E, Spener F. A comprehensive method for lipid profiling by liquid chromatography-ion cyclotron resonance mass spectrometry. J Lipid Res. 2011 Dec;52(12):2314-22. PMID: 21960706</br>[2] Matyash V, Liebisch G, Kurzchalia TV, Shevchenko A, Schwudke D. Lipid extraction by methyl-tert-butyl ether for high-throughput lipidomics. J Lipid Res. 2008 May;49(5):1137-46. PMID: 18281723</br>","MTBLS26"
"Chromatography","Spiked samples of volume 5 µl were injected onto a 100 x 1 mm Hypersil GOLD 1.9 µm C18 HPLC column (Thermo Scientific) mounted in an Accela HPLC instrument (Thermo Scientific). Solvent A was water with 1% ammonium acetate and 0.1% formic acid, solvent B was acetonitrile/2-propanol 5:2 (v/v) with 1% ammonium acetate and 0.1% formic acid. The gradient ran from 35% to 70% B in 4 min, then to 100% B in another 16 min, and was held there for further 10 min. The flow rate was 250 µl/min.","MTBLS26"
